split,stem,img_path,gt_path,pseudo_path,gt_boxes,pseudo_boxes,matched,match_precision,match_recall,has_gt,has_pseudo
train,92000048_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000048_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000048_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000048_test.txt,4,3,3,1.0,0.75,1,1
train,92000049_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000049_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000049_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000049_test.txt,5,6,5,0.8333333333333334,1.0,1,1
train,92000050_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000050_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000050_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000050_test.txt,4,4,4,1.0,1.0,1,1
train,92000051_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000051_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000051_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000051_test.txt,5,5,4,0.8,0.8,1,1
train,92000052_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000052_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000052_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000052_test.txt,4,3,3,1.0,0.75,1,1
train,92000054_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000054_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000054_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000054_test.txt,5,0,0,0.0,0.0,1,0
train,92000055_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000055_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000055_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000055_test.txt,6,5,5,1.0,0.8333333333333334,1,1
train,92000056_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000056_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000056_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000056_test.txt,9,8,8,1.0,0.8888888888888888,1,1
train,92000057_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000057_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000057_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000057_test.txt,7,6,6,1.0,0.8571428571428571,1,1
train,92000058_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000058_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000058_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000058_test.txt,4,0,0,0.0,0.0,1,0
train,92000060_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000060_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000060_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000060_test.txt,6,5,5,1.0,0.8333333333333334,1,1
train,92000061_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000061_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000061_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000061_test.txt,5,5,5,1.0,1.0,1,1
train,92000062_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000062_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000062_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000062_test.txt,5,6,5,0.8333333333333334,1.0,1,1
train,92000063_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000063_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000063_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000063_test.txt,6,0,0,0.0,0.0,1,0
train,92000064_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000064_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000064_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000064_test.txt,7,6,5,0.8333333333333334,0.7142857142857143,1,1
train,92000065_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000065_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000065_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000065_test.txt,5,4,4,1.0,0.8,1,1
train,92000066_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000066_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000066_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000066_test.txt,6,6,6,1.0,1.0,1,1
train,92000067_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000067_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000067_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000067_test.txt,6,6,6,1.0,1.0,1,1
train,92000068_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000068_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000068_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000068_test.txt,4,4,4,1.0,1.0,1,1
train,92000069_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000069_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000069_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000069_test.txt,6,4,4,1.0,0.6666666666666666,1,1
train,92000070_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000070_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000070_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000070_test.txt,6,6,6,1.0,1.0,1,1
train,92000071_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000071_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000071_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000071_test.txt,7,7,6,0.8571428571428571,0.8571428571428571,1,1
train,92000072_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000072_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000072_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000072_test.txt,5,4,4,1.0,0.8,1,1
train,92000073_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000073_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000073_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000073_test.txt,6,6,6,1.0,1.0,1,1
train,92000074_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000074_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000074_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000074_test.txt,7,7,7,1.0,1.0,1,1
train,92000075_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000075_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000075_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000075_test.txt,7,8,7,0.875,1.0,1,1
train,92000076_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000076_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000076_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000076_test.txt,6,5,5,1.0,0.8333333333333334,1,1
train,92000077_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000077_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000077_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000077_test.txt,7,7,7,1.0,1.0,1,1
train,92000078_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000078_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000078_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000078_test.txt,5,5,5,1.0,1.0,1,1
train,92000079_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000079_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000079_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000079_test.txt,7,6,6,1.0,0.8571428571428571,1,1
train,92000080_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000080_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000080_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000080_test.txt,5,4,4,1.0,0.8,1,1
train,92000081_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000081_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000081_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000081_test.txt,6,0,0,0.0,0.0,1,0
train,92000082_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000082_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000082_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000082_test.txt,3,3,3,1.0,1.0,1,1
train,92000083_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000083_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000083_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000083_test.txt,5,4,4,1.0,0.8,1,1
train,92000084_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000084_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000084_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000084_test.txt,5,3,3,1.0,0.6,1,1
train,92000085_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000085_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000085_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000085_test.txt,4,4,4,1.0,1.0,1,1
train,92000086_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000086_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000086_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000086_test.txt,5,5,5,1.0,1.0,1,1
train,92000087_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000087_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000087_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000087_test.txt,4,0,0,0.0,0.0,1,0
train,92000088_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000088_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000088_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000088_test.txt,5,4,4,1.0,0.8,1,1
train,92000089_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000089_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000089_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000089_test.txt,6,6,6,1.0,1.0,1,1
train,92000091_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000091_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000091_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000091_test.txt,5,0,0,0.0,0.0,1,0
train,92000092_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000092_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000092_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000092_test.txt,6,7,6,0.8571428571428571,1.0,1,1
train,92000093_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000093_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000093_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000093_test.txt,5,0,0,0.0,0.0,1,0
train,92000094_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000094_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000094_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000094_test.txt,7,7,7,1.0,1.0,1,1
train,92000095_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000095_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000095_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000095_test.txt,4,4,4,1.0,1.0,1,1
train,92000096_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000096_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000096_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000096_test.txt,7,0,0,0.0,0.0,1,0
train,92000097_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000097_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000097_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000097_test.txt,5,6,5,0.8333333333333334,1.0,1,1
train,92000098_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000098_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000098_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000098_test.txt,5,5,5,1.0,1.0,1,1
train,92000099_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000099_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000099_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000099_test.txt,6,5,5,1.0,0.8333333333333334,1,1
train,92000100_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000100_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000100_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000100_test.txt,5,5,5,1.0,1.0,1,1
train,92000101_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000101_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000101_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000101_test.txt,7,7,7,1.0,1.0,1,1
train,92000103_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000103_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000103_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000103_test.txt,4,4,4,1.0,1.0,1,1
train,92000104_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000104_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000104_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000104_test.txt,6,5,5,1.0,0.8333333333333334,1,1
train,92000105_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000105_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000105_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000105_test.txt,5,4,4,1.0,0.8,1,1
train,92000108_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000108_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000108_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000108_test.txt,4,4,4,1.0,1.0,1,1
train,92000109_test,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\images\train\92000109_test.jpg,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\labels\train\92000109_test.txt,D:\ultralytics2\ultralytics-8.3.235\DeepPCB-master\DeepPCB-master\deeppcb_yolo\runs_ssod_paper3_one\r10_seed0_pseudo_labels\labels_train\92000109_test.txt,4,4,4,1.0,1.0,1,1
